"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date"
82890,"rs1819658","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.925998284230063,0.0619764915137815,0.854176675941954,1.00385885794813,1,0,0.866885453135535,"overlap",1.07991560786904,0.996155975595994,1.1707179886377,"GCST000879",16.0457574905607,1.19,1.13,1.25,0.77810001373291,1,2010-11-21
21785,"rs2790216","ref","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,0.923453298562884,0.0320914185409879,0.858593919286111,0.99321224559302,0,1,0.12955380127948,"overlap",1.08289179491398,1.0068341428905,1.16469494779495,"GCST001725",8.09691001300806,1.066,1.029,1.104,0.759800016880035,1,2012-11-01
7661,"rs4948523","ref","367.1","Myopia","sense organs","EUR","BioVU_EUR",1787,56382,0.949848037670474,0.1364278720602,0.887656269909887,1.01639714070632,0,0,0.210845531859924,"overlap",1.05279998519818,0.983867388002563,1.12656219969191,"GCST003997",13.5228787452803,1.057082,1.04,1.07,0.493600010871887,1,2016-05-16
21887,"rs12722515","ref","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,0.929465809214171,0.083593309873108,0.855556116243289,1.00976040507025,0,0,0.290036098658648,"overlap",1.07588680518056,0.990333939594739,1.16883040283898,"GCST001725",9.39794000867204,1.102,1.06,1.147,0.844299972057343,1,2012-11-01
250831,"rs12722515","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.933144052245016,0.134216642302941,0.852356980643355,1.02158818665743,0,0,0.552668450196562,"overlap",1.07164590246719,0.978868014588085,1.17321735224742,"GCST003044",12.0969100130081,1.133297,1.1,1.17,0.844299972057343,1,2015-07-20
111279,"rs12722502","ref","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.925206298733182,0.375178332379889,0.779151582499996,1.09863948741394,0,0,0.451147425884377,"overlap",1.08084002602363,0.910216692059626,1.28344730660931,"GCST010042",24,1.270287,1.213534,1.329693,0.987900018692017,4,2019-03-28
188497,"rs61839660","ref","250.1","Type 1 diabetes","endocrine","EUR","BioVU_EUR",2424,40224,0.836620705091142,0.000917518742340691,0.752869602344008,0.929688490554012,1,1,0.999980684842889,"PGRM_greater",1.19528478546447,1.07562910605045,1.32825126275064,"GCST001394",8.30102999566398,1.6,1.44,1.76,0.92059999704361,1,2012-02-01
165090,"rs706778","alt","714.2","Juvenile rheumatoid arthritis","musculoskeletal","EUR","BioVU_EUR",140,56146,1.03070950511296,0.805077201485534,0.81060011080792,1.31058714372904,0,0,0.151843206976295,"overlap",1.03070950511296,0.81060011080792,1.31058714372904,"GCST90010715",12,1.17,1.12,1.22,0.423399984836578,1,2020-10-26
82885,"rs12722489","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.941268173208722,0.188977252181474,0.859988395759247,1.03022991736241,0,0,0.190378856462427,"overlap",1.06239648642434,0.970657115607937,1.16280638777357,"GCST000879",8.52287874528034,1.11,1.05,1.16,0.845099985599518,1,2010-11-21
18633,"rs4147359","alt","575.1","Cholangitis","digestive","EUR","BioVU_EUR",324,55677,1.07586776737553,0.376321006434715,0.914955296421697,1.26507978849288,0,0,0.521451157228444,"overlap",1.07586776737553,0.914955296421697,1.26507978849288,"GCST006670",16.0969100130081,1.24,1.18,1.3,0.364600002765656,2,2013-06-01
52928,"rs62626322","alt","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.96360060638125,0.296936067998429,0.898747792628575,1.0331331395014,0,0,0.199108038755499,"PGRM_greater",0.96360060638125,0.898747792628575,1.0331331395014,"GCST008916",7.39794000867204,1.055875,1.04,1.08,0.105499982833862,1,2019-10-17
62281,"rs10994318","alt","296.1","Bipolar","psychiatric","EUR","BioVU_EUR",1945,29264,0.966042908824464,0.648656334613684,0.832637747894468,1.12082223517965,0,0,0.340082812692435,"overlap",0.966042908824464,0.832637747894468,1.12082223517965,"GCST008103",8.15490195998574,1.14488,1.1,1.19,0.0745000243186951,1,2019-05-01
155860,"rs10994415","alt","296.1","Bipolar","psychiatric","EUR","BioVU_EUR",1945,29264,0.916411043228608,0.183864074771068,0.805712952565049,1.04231810780471,0,0,0.315020836586229,"PGRM_greater",0.916411043228608,0.805712952565049,1.04231810780471,"GCST012465",11,1.125353,1.086957,1.176471,0.0910999774932861,1,2021-05-17
21253,"rs4948496","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","BioVU_EUR",1001,49803,1.10229605039301,0.0318076334231238,1.00851316664058,1.20479992022263,0,1,0.559665286794981,"overlap",1.10229605039301,1.00851316664058,1.20479992022263,"GCST003155",10,1.14,1.1,1.19,0.470600008964539,1,2015-10-26
81496,"rs947474","ref","250.1","Type 1 diabetes","endocrine","EUR","BioVU_EUR",2424,40224,0.991054707720876,0.811836233878935,0.920383561483129,1.06715229910559,0,0,0.121775201085414,"overlap",1.00902603278047,0.937073368851033,1.08650354248893,"GCST000258",8.39794000867204,1.1,1.03,1.18,0.183899998664856,1,2008-11-02
87373,"rs10995190","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.893944691800041,0.00523230819370308,0.826295970375375,0.967131803431684,1,1,0.935414275096593,"overlap",1.11863743828089,1.03398522978118,1.21022010980607,"GCST004950",36.698970004336,1.162791,1.14,1.2,0.834100008010864,3,2010-05-09
211296,"rs10995245","alt","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.974277127983777,0.257134996478683,0.931338946476055,1.01919491899689,0,0,0.253378347116428,"PGRM_greater",0.974277127983777,0.931338946476055,1.01919491899689,"GCST007798",8,1.042,1.03,1.06,0.352100014686584,1,2019-03-28
39916,"rs10995255","alt","172.21","Basal cell carcinoma","neoplasms","EUR","BioVU_EUR",1643,50490,1.13361243350176,0.000624430968525584,1.05501494046814,1.21806535632525,0,1,0.186856247004472,"overlap",1.13361243350176,1.05501494046814,1.21806535632525,"GCST008871",11.397940008672,1.06,1.04,1.08,0.361000001430511,1,2019-06-07
111281,"rs12775438","ref","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.99955734825739,0.984286061495454,0.956474052076202,1.04458128298053,0,0,0.169953962414453,"overlap",1.00044284776995,0.957321384456243,1.04550666882109,"GCST010042",8,1.035825,1.023391,1.048411,0.660000026226044,1,2020-04-15
21786,"rs10761659","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.16128983995863,8.68105437434193e-07,1.09412586015667,1.23257674596781,1,1,0.987699229035486,"overlap",1.16128983995863,1.09412586015667,1.23257674596781,"GCST001725",45.2218487496164,1.166,1.134,1.2,0.534900009632111,1,2012-11-01
251961,"rs10761659","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.20527468277635,2.12903410151153e-08,1.12904798006418,1.28664776572123,1,1,0.997830457424145,"overlap",1.20527468277635,1.12904798006418,1.28664776572123,"GCST003044",49,1.197816,1.17,1.22,0.534900009632111,2,2010-11-21
252240,"rs224090","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.932782197583647,0.0381963556325264,0.873383026420077,0.99622113300664,1,1,0.890338034085015,"overlap",1.07206162659459,1.0037932009954,1.14497301842345,"GCST003044",25.397940008672,1.137648,1.11,1.16,0.41389998793602,1,2015-07-20
88759,"rs7919685","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.946996145310357,0.00683903431469568,0.91034952247743,0.985117998186142,0,1,0.587617704060853,"overlap",1.0559705073269,1.01510682155971,1.09847918333454,"GCST006061",13.698970004336,1.06,1.04,1.08,0.535799980163574,1,2018-06-11
213665,"rs12245149","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.946717508383359,0.00653998640447395,0.910084397429353,0.984825191170438,0,1,0.376371945534345,"overlap",1.0562812994846,1.01540863187255,1.09879919139876,"GCST006414",11.698970004336,1.05,1.03,1.06,0.534900009632111,1,2018-07-30
211843,"rs943451","ref","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.97835777478774,0.346587842362174,0.934782593384387,1.02396422682854,0,0,0.240259665154013,"overlap",1.02212097227618,0.976596617146711,1.06976745938271,"GCST007798",9.30102999566398,1.047,1.03,1.06,0.308400005102158,1,2019-03-28
225718,"rs41284471","alt","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,1.03618523868355,0.192397590082297,0.982258537305503,1.09307255481939,0,0,0.187659271322836,"overlap",1.03618523868355,0.982258537305503,1.09307255481939,"GCST009798",7.39794000867204,1.04438,1.03,1.06,0.191399991512299,1,2020-01-20
247878,"rs12764057","alt","333.1","Essential tremor","neurological","EUR","BioVU_EUR",760,46106,1.08856179678651,0.110658572230973,0.980785824950778,1.20818098638664,0,0,0.354355685536723,"overlap",1.08856179678651,0.980785824950778,1.20818098638664,"GCST003762",8,1.17,1.09,1.26,0.35259997844696,1,2016-10-20
66248,"rs177045","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.02935861561699,0.0833942993854504,0.996185961533803,1.06363590781135,1,0,0.86221566686024,"overlap",1.02935861561699,0.996185961533803,1.06363590781135,"GCST009379",17.1549019599857,1.07,1.05,1.08,0.329100012779236,1,2018-10-08
263799,"rs2642587","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,1.00129597876657,0.945982124723243,0.964475673851324,1.03952195402769,1,0,0.989270650287517,"PGRM_greater",1.00129597876657,0.964475673851324,1.03952195402769,"GCST005413",8.09691001300806,1.12,1.08,1.16,0.770300000905991,1,2018-01-22
66252,"rs2642588","alt","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.999541239002341,0.978401412728817,0.966882230201459,1.0333033923461,0,0,0.66481874812232,"PGRM_greater",0.999541239002341,0.966882230201459,1.0333033923461,"GCST009379",13.698970004336,1.05,1.04,1.07,0.696200013160706,1,2018-10-08
211730,"rs60212594","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.894885172296397,0.000164908640904559,0.844646663587852,0.948111803572713,1,1,0.956539402279304,"overlap",1.11746180510944,1.05472793000969,1.18392701126912,"GCST006414",34.0457574905607,1.12,1.1,1.15,0.856700003147125,1,2018-07-30
68010,"rs4746140","ref","428","Congestive heart failure; nonhypertensive","circulatory system","EUR","BioVU_EUR",8063,47209,0.964355895892644,0.15112768900607,0.917733619544092,1.01334665543243,0,0,0.52824149076664,"overlap",1.03696156601434,0.986829131609721,1.0896408050266,"GCST009541",9,1.07,1.05,1.09,0.849500000476837,1,2020-01-09
89790,"rs6480708","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.896064921760008,0.000118884105071874,0.847356949219967,0.947572737496172,1,1,0.964927093766392,"overlap",1.1159905668842,1.05532795576449,1.18014020056193,"GCST006061",26.2218487496164,1.12,1.1,1.15,0.847299993038177,1,2018-06-11
264154,"rs10824026","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.11499920586648,0.000134031795212377,1.05441639886844,1.1790628734692,1,1,0.927597211319129,"overlap",1.11499920586648,1.05441639886844,1.1790628734692,"GCST004297",10.0969100130081,1.13,1.09,1.17,0.846900001168251,2,2012-04-29
264163,"rs7394190","ref","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,0.90503430056551,0.000393677358431797,0.856448254354977,0.956376618242962,1,1,0.933233244393128,"overlap",1.10493049752385,1.04561318305458,1.16761286500973,"GCST004300",7.52287874528034,1.15,1.09,1.21,0.842299997806549,1,2017-04-17
250853,"rs2227551","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.0824497952873,0.0365327204458806,1.00497537161636,1.16589678952332,0,1,0.573600372068013,"overlap",1.0824497952873,1.00497537161636,1.16589678952332,"GCST003044",12.301029995664,1.104559,1.08,1.13,0.705399990081787,1,2015-07-20
21787,"rs2227564","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.10668952734758,0.00505081817805381,1.03097894480162,1.18795996379584,0,1,0.278963778666196,"overlap",1.10668952734758,1.03097894480162,1.18795996379584,"GCST001725",9.15490195998574,1.082,1.048,1.118,0.741400003433228,1,2012-11-01
211731,"rs10458660","alt","427.21","Atrial fibrillation","circulatory system","EUR","BioVU_EUR",7600,34487,1.03310414394361,0.214558130403932,0.981314103418931,1.08762746659294,0,0,0.379775372475806,"overlap",1.03310414394361,0.981314103418931,1.08762746659294,"GCST006414",9.15490195998574,1.06,1.04,1.07,0.170099973678589,1,2018-07-30
294914,"rs2116830","ref","278.1","Obesity","metabolic/heme","EUR","BioVU_EUR",8515,44397,0.980928764441008,0.359350116215663,0.941360494640095,1.02216021002203,1,0,0.999457769394317,"PGRM_greater",1.01944201888081,0.978320218489475,1.0622922947094,"GCST001130",9.52287874528034,1.26,1.12,1.41,0.810000002384186,1,2011-06-28
16046,"rs704010","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","BioVU_EUR",2976,25895,0.915566067055035,0.00174096807654078,0.866382032652167,0.967542252205463,0,1,0.407971698756557,"overlap",1.09222046991819,1.03354659470483,1.15422522895449,"GCST004988",34.698970004336,1.07,1.05,1.09,0.370400011539459,4,2010-05-09
2544,"rs12571751","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.924667721735731,5.7213056240725e-07,0.896712840250407,0.95349409224606,1,1,0.898048911103565,"overlap",1.08146956630308,1.04877419601457,1.11518420960801,"GCST005047",10,1.08,1.05,1.1,0.524200022220612,1,2012-09-01
66253,"rs703972","ref","250.2","Type 2 diabetes","endocrine","EUR","BioVU_EUR",11263,40224,0.927355508689202,1.60258260640707e-06,0.899221081174449,0.95637019360467,1,1,0.970999610158221,"overlap",1.07833510517825,1.04562020720333,1.1120735722676,"GCST009379",28.698970004336,1.07,1.06,1.09,0.527899980545044,1,2018-10-08
20399,"rs3781093","ref","201","Hodgkin's disease","neoplasms","EUR","BioVU_EUR",134,59273,0.934073718423738,0.7012231196727,0.659286725753633,1.32339038140439,0,0,0.156376471478008,"overlap",1.0705793132554,0.755634931348673,1.51679073904741,"GCST005209",11.301029995664,1.28,1.19,1.37,0.855499982833862,1,2017-12-01
21788,"rs1250546","ref","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,0.969091977221753,0.302169280569316,0.912986457307076,1.0286453350969,0,0,0.55014788411764,"overlap",1.03189379698185,0.972152369607352,1.09530649879471,"GCST001725",17.5228787452803,1.096,1.065,1.128,0.579800009727478,1,2012-11-01
250839,"rs1250546","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.972103935716527,0.395142927993447,0.910733004610566,1.03761042704238,0,0,0.743653178540946,"overlap",1.02869658609386,0.9637528439748,1.09801664696187,"GCST003044",18.5228787452803,1.117051,1.09,1.14,0.579800009727478,1,2015-07-20
211844,"rs11255504","alt","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,1.02020759868477,0.487845095484127,0.964143193536868,1.07953211866381,0,0,0.288605737415413,"overlap",1.02020759868477,0.964143193536868,1.07953211866381,"GCST007798",8,1.053,1.04,1.07,0.184700012207031,1,2019-03-28
278043,"rs1250552","ref","557.1","Celiac disease","digestive","EUR","BioVU_EUR",347,31734,0.948920203937314,0.49571191280504,0.816055087046565,1.10341760958725,0,0,0.198742492898065,"overlap",1.05382939034362,0.906275186576064,1.22540747049217,"GCST000612",9.04575749056067,1.12,1.09,1.16,0.521399974822998,1,2010-02-28
80197,"rs1250550","alt","335","Multiple sclerosis","neurological","EUR","BioVU_EUR",1262,46106,1.05787807321329,0.185986936808111,0.973246606540511,1.14986891324844,0,0,0.540264638789438,"overlap",1.05787807321329,0.973246606540511,1.14986891324844,"GCST001198",8.22184874961636,1.1,1.09,1.12,0.356500029563904,1,2011-08-11
82887,"rs1250550","ref","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,0.980365145394418,0.572018563617914,0.915202017212464,1.05016794131595,1,0,0.983014809336519,"PGRM_greater",1.02002810350595,0.952228649016761,1.09265493431255,"GCST000879",30,1.19,1.15,1.23,0.643499970436096,1,2010-11-21
251972,"rs7097656","alt","555.1","Regional enteritis","digestive","EUR","BioVU_EUR",2028,31734,1.18938821555058,4.99007384367329e-05,1.09377030104656,1.29336509314344,0,1,0.737793086435627,"overlap",1.18938821555058,1.09377030104656,1.29336509314344,"GCST003044",17.397940008672,1.141176,1.11,1.17,0.785799995064735,1,2015-07-20
21789,"rs6586030","alt","555","Inflammatory bowel disease","digestive","EUR","BioVU_EUR",2440,31734,1.18228457594084,0.00013130907317672,1.08504755758255,1.28823553284785,0,1,0.45590908775609,"overlap",1.18228457594084,1.08504755758255,1.28823553284785,"GCST001725",15.0457574905607,1.115,1.076,1.156,0.824699997901917,1,2012-11-01
53301,"rs12785018","alt","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,1.03197200407589,0.169702044744365,0.986641095796531,1.0793856263778,0,0,0.249489310030481,"overlap",1.03197200407589,0.986641095796531,1.0793856263778,"GCST008916",10,1.043087,1.03,1.06,0.338100016117096,1,2019-10-17
8570,"rs10887265","alt","367.1","Myopia","sense organs","EUR","BioVU_EUR",1787,56382,1.05476477996245,0.131800320886809,0.984103654341818,1.13049955270546,0,0,0.378644925563165,"overlap",1.05476477996245,0.984103654341818,1.13049955270546,"GCST003997",18.2218487496164,1.074114,1.06,1.09,0.356299996376038,1,2016-05-16
185967,"rs10795668","ref","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,0.882191413611852,0.000195037905146541,0.825890852813313,0.942329955101704,1,1,0.817807794672495,"overlap",1.13354084450428,1.06119941808713,1.21081374929096,"GCST000169",12.5228787452803,1.12,1.1,1.16,0.682299971580505,1,2008-03-30
222402,"rs7894531","ref","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,0.872072543059505,5.46723284223966e-05,0.815970466342981,0.932031919937899,1,1,0.818086983893574,"overlap",1.1466935955714,1.07292462694478,1.22553455210432,"GCST007992",23.397940008672,1.13,1.1,1.15,0.681900024414062,1,2019-05-14
89204,"rs11255841","ref","153","Colorectal cancer","neoplasms","EUR","BioVU_EUR",2232,48577,0.864473829446678,2.29152826019939e-05,0.808121082035867,0.924756225781814,0,1,0.415148421129372,"overlap",1.15677301722375,1.08136606396413,1.23743832728722,"GCST006131",11.5228787452803,1.098901,1.06,1.12,0.691699981689453,1,2018-06-16
227600,"rs2025758","ref","495","Asthma","respiratory","EUR","BioVU_EUR",4592,47012,0.971850380222655,0.197897363883182,0.930514014651831,1.01502303744702,0,0,0.429705040136994,"overlap",1.02896497274704,0.985199313815767,1.0746748402002,"GCST009798",15.698970004336,1.053319,1.04,1.06,0.549799978733063,1,2020-01-20
